latitude,longitude,area_in_meters,confidence
-33.45804,-70.661729,778.4,0.8368
-33.43249,-70.62613,42.54,0.9511
-33.452223,-70.771544,141.07,0.65
-33.495388,-70.752432,91.17,0.65
-33.440771,-70.637109,38.86,0.65
-33.400281,-70.573082,102.64,0.9525
-33.432297,-70.793297,58.12,0.6779
-33.406679,-70.552772,70.31,0.65
-33.416133,-70.577362,92.15,0.8112
-33.420843,-70.623079,173.68,0.9794
-33.508359,-70.769461,74.47,0.7265
-33.45002,-70.651682,157.97,0.9661
-33.505316,-70.756968,128.07,0.9906
-33.526969,-70.789059,100.54,0.65
-33.435494,-70.665073,173.6,0.8988
-33.439625,-70.664109,55.88,0.65
-33.436455,-70.618608,273.22,0.65
-33.399646,-70.563121,25.36,0.9079
-33.513169,-70.776354,25.56,0.8522
-33.512775,-70.784372,69.05,0.9509
-33.396013,-70.552453,152.56,0.8715
-33.432363,-70.639559,136.19,0.6934
-33.437097,-70.63453,78.41,0.6532
-33.437071,-70.659914,159.1,0.8274
-33.406291,-70.554948,90.97,0.65
-33.41941,-70.590075,335.58,0.878
-33.465123,-70.773066,379.37,0.65
-33.441654,-70.600427,165.91,0.7155
-33.435976,-70.648805,73.3,0.7224
-33.421289,-70.626338,247.69,0.8113
-33.44334,-70.625088,228.04,0.8106
-33.399447,-70.587309,117.59,0.7955
-33.395666,-70.577056,17.52,0.6912
-33.445734,-70.637583,113.61,0.964
-33.428976,-70.606858,23.99,0.8806
-33.414614,-70.592634,387.09,0.8656
-33.518421,-70.789438,476.08,0.65
-33.401672,-70.581374,50.93,0.8673
-33.429061,-70.609488,76.54,0.8627
-33.435778,-70.76428,23.75,0.65
-33.437996,-70.808489,39.87,0.917
-33.395208,-70.580807,60.96,0.8302
-33.442881,-70.775383,231.0,0.9343
-33.513508,-70.788321,278.63,0.6887
-33.436033,-70.658356,139.37,0.8872
-33.52157,-70.74293,27.49,0.6982
-33.521262,-70.779279,117.17,0.65
-33.419482,-70.562418,123.7,0.9561
-33.43333,-70.659943,506.45,0.8452
-33.394716,-70.583453,468.67,0.8707
-33.428038,-70.6083,61.68,0.8921
-33.445848,-70.793122,171.68,0.8772
-33.451168,-70.644468,116.9,0.8735
-33.506489,-70.760145,125.83,0.65
-33.43019,-70.639135,100.73,0.8724
-33.432084,-70.646941,67.63,0.6745
-33.436494,-70.667692,83.7,0.65
-33.422089,-70.609772,36.82,0.65
-33.428452,-70.609128,96.58,0.65
-33.455627,-70.642542,109.63,0.8281
-33.433893,-70.638209,70.66,0.65
-33.422581,-70.605784,54.82,0.8363
-33.495142,-70.748062,86.07,0.9099
-33.496582,-70.78008,985.48,0.7361
-33.413563,-70.589738,147.81,0.8098
-33.390834,-70.561136,122.22,0.9717
-33.454228,-70.643076,263.01,0.65
-33.519633,-70.772657,80.4,0.8164
-33.406142,-70.577166,96.36,0.9233
-33.435322,-70.631689,407.14,0.65
-33.41182,-70.571458,31.6,0.8978
-33.496133,-70.773048,46.97,0.8323
-33.440346,-70.654378,12.39,0.65
-33.457585,-70.646802,182.24,0.7363
-33.450145,-70.644572,85.29,0.9829
-33.449227,-70.772872,46.73,0.8523
-33.430873,-70.602207,386.07,0.8639
-33.504958,-70.748195,66.07,0.896
-33.4529,-70.651062,90.71,0.8719
-33.393356,-70.591021,71.14,0.65
-33.424985,-70.619439,137.02,0.9331
-33.438566,-70.62597,14.18,0.7632
-33.455033,-70.809729,78.34,0.96
-33.52758,-70.741199,134.84,0.65
-33.425023,-70.621258,163.59,0.7235
-33.437342,-70.622011,34.31,0.887
-33.502137,-70.742752,161.24,0.65
-33.401884,-70.576219,63.76,0.8435
-33.427139,-70.622243,86.19,0.8323
-33.498292,-70.762016,78.68,0.7026
-33.432423,-70.632528,110.69,0.8888
-33.511005,-70.786467,146.68,0.8444
-33.517045,-70.782461,58.67,0.8739
-33.455247,-70.777415,261.65,0.6667
-33.428175,-70.619429,87.07,0.7986
-33.410842,-70.566514,27.78,0.65
-33.502744,-70.780359,174.72,0.7972
-33.399703,-70.586961,80.02,0.899
-33.423531,-70.611427,80.67,0.65
-33.433179,-70.636935,34.82,0.65
-33.453292,-70.76758,85.53,0.7561
-33.427763,-70.629418,337.49,0.6865
-33.442328,-70.634369,49.22,0.8098
-33.444503,-70.636637,120.71,0.6839
-33.456487,-70.80486,59.32,0.8168
-33.394791,-70.58782,105.87,0.8927
-33.460474,-70.77481,286.0,0.909
-33.456799,-70.796559,154.93,0.92
-33.431714,-70.609464,47.35,0.8745
-33.453054,-70.641858,33.15,0.8823
-33.451903,-70.63107,113.79,0.7973
-33.391193,-70.559804,108.42,0.9454
-33.446618,-70.65098,107.62,0.7874
-33.415769,-70.569446,92.86,0.885
-33.502252,-70.742078,357.63,0.8786
-33.431465,-70.638968,390.13,0.711
-33.435904,-70.765459,109.44,0.65
-33.394543,-70.585296,42.12,0.8662
-33.433924,-70.661391,82.96,0.6958
-33.511473,-70.765561,88.55,0.7156
-33.435334,-70.786425,72.54,0.65
-33.434013,-70.604303,94.95,0.8527
-33.434627,-70.639587,279.98,0.912
-33.45855,-70.796822,21.14,0.65
-33.404366,-70.58735,39.7,0.6701
-33.437083,-70.779175,207.42,0.7355
-33.451759,-70.644236,87.32,0.8139
-33.451935,-70.655206,20.66,0.8757
-33.467043,-70.777297,72.52,0.8347
-33.43041,-70.640984,149.32,0.7309
-33.404066,-70.584521,42.78,0.8836
-33.425057,-70.607198,114.36,0.65
-33.400728,-70.579291,38.33,0.9729
-33.456496,-70.777148,62.24,0.6631
-33.399509,-70.599044,55.0,0.8044
-33.459963,-70.802236,10.0,0.9408
-33.417841,-70.553856,34.11,0.8887
-33.433932,-70.637405,47.64,0.9484
-33.403269,-70.574421,90.02,0.65
-33.445621,-70.647254,255.76,0.6819
-33.423826,-70.612958,100.1,0.65
-33.44481,-70.760967,335.89,0.7605
-33.39832,-70.567387,47.06,0.8442
-33.429335,-70.605001,41.68,0.9096
-33.396039,-70.578219,38.24,0.9379
-33.50552,-70.778242,54.53,0.7527
-33.492692,-70.785685,138.87,0.8949
-33.498037,-70.755078,64.66,0.8029
-33.51059,-70.771131,458.79,0.9905
-33.410445,-70.5973,106.67,0.9109
-33.443973,-70.787899,22.91,0.7593
-33.39322,-70.58748,81.45,0.8771
-33.441609,-70.64802,41.87,0.8968
-33.408208,-70.587817,43.13,0.7921
-33.493093,-70.785883,123.75,0.8611
-33.431486,-70.647385,155.5,0.8361
-33.403949,-70.598548,94.3,0.9193
-33.519202,-70.771437,434.46,0.8538
-33.459384,-70.638075,50.61,0.8824
-33.443777,-70.646276,54.77,0.9667
-33.404266,-70.574534,182.58,0.65
-33.421805,-70.601834,24.92,0.9236
-33.421787,-70.624398,75.64,0.8945
-33.456614,-70.803572,116.83,0.917
-33.442798,-70.633354,39.67,0.9819
-33.465526,-70.783745,260.38,0.8685
-33.431443,-70.663759,516.25,0.7937
-33.444081,-70.801749,209.57,0.792
-33.453727,-70.635147,296.12,0.843
-33.491967,-70.750989,69.92,0.9449
-33.427799,-70.629306,57.49,0.7799
-33.45706,-70.645943,138.1,0.8634
-33.451289,-70.657556,57.19,0.7443
-33.457582,-70.651112,212.82,0.65
-33.431674,-70.637918,48.22,0.7664
-33.425421,-70.60852,26.32,0.732
-33.443632,-70.600723,213.35,0.9654
-33.390299,-70.573954,214.85,0.7711
-33.426612,-70.625495,75.23,0.65
-33.44248,-70.779052,142.49,0.8541
-33.452005,-70.646424,140.69,0.9659
-33.40541,-70.584169,89.25,0.8829
-33.436318,-70.636766,53.75,0.65
-33.4295,-70.612826,572.08,0.65
-33.443701,-70.607296,166.6,0.7358
-33.454407,-70.669813,49.34,0.857
-33.414589,-70.582006,80.5,0.65
-33.407772,-70.566764,161.25,0.8758
-33.458283,-70.654763,159.17,0.7459
-33.510406,-70.785708,114.28,0.65
-33.438592,-70.656507,66.84,0.7976
-33.51259,-70.75627,111.65,0.7743
-33.413092,-70.587243,66.27,0.8915
-33.452924,-70.667627,96.57,0.65
-33.44221,-70.600481,148.95,0.9855
-33.438747,-70.631412,155.62,0.8428
-33.507682,-70.749736,44.65,0.65
-33.45077,-70.644397,42.46,0.9938
-33.411957,-70.58172,17.83,0.65
-33.504192,-70.770563,160.19,0.725
-33.434744,-70.664567,117.25,0.8436
-33.449223,-70.642587,96.93,0.9412
-33.404669,-70.562533,56.33,0.65
-33.434604,-70.76001,29.0,0.8077
-33.446741,-70.642081,18.14,0.9586
-33.435324,-70.657505,66.69,0.8934
-33.456926,-70.647161,54.76,0.8817
-33.444622,-70.639843,219.89,0.863
-33.429299,-70.60958,69.26,0.8847
-33.440042,-70.659082,36.53,0.65
-33.433115,-70.8015,69.96,0.65
-33.517878,-70.765593,55.89,0.866
-33.459796,-70.666401,87.61,0.7217
-33.436254,-70.666906,180.0,0.65
-33.43321,-70.800672,43.07,0.8698
-33.469247,-70.788744,126.58,0.7201
-33.432069,-70.661746,99.54,0.65
-33.437779,-70.791312,86.29,0.7128
-33.449106,-70.667687,110.28,0.7216
-33.516262,-70.758136,110.52,0.9097
-33.439186,-70.64218,81.73,0.906
-33.40288,-70.591563,109.0,0.9922
-33.469802,-70.80716,68.16,0.8735
-33.422081,-70.614197,52.63,0.677
-33.447627,-70.655736,40.39,0.9629
-33.457178,-70.648026,101.93,0.8529
-33.464285,-70.789393,60.39,0.65
-33.467099,-70.766096,95.3,0.8399
-33.449228,-70.785708,129.98,0.9831
-33.50875,-70.744166,78.82,0.7372
-33.395201,-70.575653,26.84,0.65
-33.493434,-70.766918,48.03,0.65
-33.508061,-70.778377,113.84,0.7887
-33.429747,-70.602391,106.83,0.65
-33.447694,-70.796798,80.19,0.9883
-33.498225,-70.783716,135.02,0.9409
-33.390708,-70.561244,28.97,0.9278
-33.527505,-70.761665,52.88,0.8831
-33.491223,-70.755224,181.61,0.65
-33.40411,-70.573742,300.44,0.7057
-33.494803,-70.760714,38.51,0.7973
-33.401431,-70.558726,147.12,0.9067
-33.412513,-70.590024,328.45,0.9554
-33.419899,-70.580935,376.59,0.7464
-33.427771,-70.63584,48.71,0.7808
-33.436348,-70.662103,35.49,0.8157
-33.442034,-70.61998,205.02,0.8083
-33.518833,-70.783907,290.91,0.6864
-33.418415,-70.591749,95.58,0.8908
-33.435037,-70.639238,345.96,0.8266
-33.416288,-70.55667,12.52,0.7509
-33.435513,-70.601774,213.82,0.9692
-33.446122,-70.646212,62.32,0.8443
-33.443795,-70.80476,35.06,0.7112
-33.432873,-70.618177,136.55,0.65
-33.52954,-70.781314,201.71,0.65
-33.442893,-70.633416,247.21,0.7461
-33.521162,-70.758296,57.05,0.8024
-33.496742,-70.775379,144.04,0.8314
-33.411366,-70.56772,162.52,0.7868
-33.405116,-70.574392,123.33,0.8694
-33.522091,-70.740783,79.74,0.7506
-33.437646,-70.643358,88.66,0.9319
-33.429925,-70.639134,83.06,0.958
-33.433818,-70.76016,38.26,0.9769
-33.414814,-70.578685,246.9,0.9339
-33.437449,-70.645063,82.46,0.7614
-33.400654,-70.556268,43.17,0.9046
-33.453877,-70.808372,264.45,0.6899
-33.443501,-70.629457,173.86,0.9712
-33.441585,-70.637533,85.08,0.7278
-33.456486,-70.639113,126.79,0.7896
-33.437648,-70.608856,26.94,0.7923
-33.438241,-70.610836,156.98,0.65
-33.404586,-70.574812,127.48,0.65
-33.5122,-70.742865,78.09,0.65
-33.431898,-70.795706,145.48,0.8363
-33.523113,-70.756225,184.76,0.8208
-33.449382,-70.799635,49.39,0.7635
-33.412188,-70.565089,88.73,0.8879
-33.43065,-70.788978,11.05,0.9726
-33.430821,-70.65341,73.72,0.65
-33.44068,-70.652984,66.31,0.65
-33.522465,-70.774716,96.42,0.8572
-33.394153,-70.577108,112.75,0.9178
-33.408124,-70.551882,43.26,0.9804
-33.457095,-70.660951,227.52,0.65
-33.390739,-70.598976,45.87,0.9384
-33.392976,-70.577373,138.99,0.9916
-33.492094,-70.784135,103.44,0.65
-33.422879,-70.639496,147.78,0.7322
-33.417368,-70.577449,22.01,0.9791
-33.422895,-70.623606,76.68,0.8606
-33.417361,-70.596663,115.78,0.7013
-33.501539,-70.756172,13.61,0.7324
-33.403346,-70.571694,70.16,0.65
-33.459189,-70.794148,309.33,0.65
-33.443702,-70.644148,187.26,0.9465
-33.407432,-70.556845,27.51,0.65
-33.459811,-70.767985,15.99,0.9262
-33.449248,-70.639754,75.22,0.7402
-33.409529,-70.556888,61.83,0.864
-33.436569,-70.650136,146.25,0.7845
-33.448747,-70.777836,52.63,0.8116
-33.418265,-70.566073,80.49,0.959
-33.41772,-70.561153,58.84,0.65
-33.441639,-70.605914,23.35,0.65
-33.442686,-70.800033,82.21,0.65
-33.436031,-70.651343,73.05,0.65
-33.410594,-70.590122,49.25,0.9171
-33.42574,-70.633096,307.48,0.7748
-33.448508,-70.633609,44.61,0.65
-33.433435,-70.638511,76.97,0.65
-33.406833,-70.555351,54.08,0.65
-33.498936,-70.764184,156.52,0.8559
-33.455405,-70.659614,274.66,0.7615
-33.459749,-70.636287,27.13,0.8329
-33.451357,-70.649957,78.76,0.9235
-33.441019,-70.630834,93.01,0.7501
-33.493892,-70.777553,44.26,0.8196
-33.411054,-70.587311,66.21,0.6599
-33.436292,-70.657178,121.53,0.6748
-33.436004,-70.620917,315.49,0.7318
-33.452589,-70.634379,108.61,0.65
-33.437663,-70.648808,40.84,0.9528
-33.422686,-70.6394,149.95,0.9335
-33.424766,-70.629811,51.57,0.65
-33.415314,-70.583155,114.4,0.8911
-33.442827,-70.790767,77.57,0.8682
-33.394125,-70.550129,126.89,0.7154
-33.452299,-70.633022,232.03,0.7711
-33.408041,-70.599189,34.31,0.8246
-33.456889,-70.631257,103.89,0.65
-33.433846,-70.640947,103.59,0.9384
-33.39602,-70.580608,30.49,0.65
-33.403094,-70.581668,69.19,0.65
-33.498822,-70.757405,55.43,0.8395
-33.441996,-70.802463,20.36,0.8562
-33.459045,-70.66561,113.84,0.65
-33.442544,-70.63737,79.18,0.7506
-33.439077,-70.623463,11.88,0.65
-33.441531,-70.636812,126.37,0.8726
-33.432206,-70.631778,133.77,0.6639
-33.440439,-70.772546,48.34,0.6811
-33.434663,-70.614522,66.57,0.65
-33.430018,-70.601027,74.81,0.8176
-33.390311,-70.574287,76.84,0.8744
-33.448701,-70.66197,184.83,0.8721
-33.443993,-70.601543,79.69,0.7793
-33.433518,-70.604342,10.0,0.8305
-33.521543,-70.752656,65.56,0.9108
-33.469759,-70.809218,101.85,0.7973
-33.436994,-70.647952,405.99,0.8946
-33.441283,-70.633868,321.39,0.65
-33.441471,-70.659856,769.87,0.8822
-33.523552,-70.775613,98.81,0.7867
-33.442435,-70.801728,68.19,0.9823
-33.403867,-70.55272,157.31,0.957
-33.444033,-70.659597,231.73,0.8249
-33.430109,-70.60232,55.18,0.7959
-33.442166,-70.770365,31.51,0.7152
-33.444871,-70.63563,38.65,0.9019
-33.438296,-70.600701,107.55,0.8548
-33.522779,-70.7581,35.0,0.65
-33.432484,-70.797207,202.38,0.65
-33.469178,-70.778065,44.41,0.7736
-33.441208,-70.62185,237.95,0.8271
-33.442627,-70.642058,42.84,0.65
-33.501237,-70.770339,75.72,0.9151
-33.444823,-70.648652,144.39,0.65
-33.430862,-70.798642,52.91,0.8699
-33.509714,-70.771204,165.26,0.8296
-33.431358,-70.600978,165.11,0.805
-33.469252,-70.804966,47.52,0.7175
-33.392838,-70.590152,33.14,0.8719
-33.50438,-70.771383,14.81,0.65
-33.424959,-70.615326,40.49,0.65
-33.413684,-70.57877,122.21,0.9035
-33.454222,-70.658529,34.97,0.7435
-33.443443,-70.618176,167.29,0.65
-33.405371,-70.564264,132.87,0.726
-33.400103,-70.594536,175.67,0.874
-33.512724,-70.751679,293.95,0.6543
-33.432981,-70.797789,234.23,0.7987
-33.438241,-70.63647,30.47,0.9656
-33.444133,-70.608914,122.57,0.65
-33.410743,-70.590859,200.49,0.65
-33.44324,-70.65568,181.1,0.65
-33.395104,-70.593388,72.84,0.9002
-33.440531,-70.783516,245.07,0.788
-33.445672,-70.658321,22.91,0.881
-33.406979,-70.563428,187.67,0.9126
-33.411404,-70.568711,81.67,0.7109
-33.400505,-70.595329,42.1,0.7548
-33.443452,-70.809031,37.75,0.65
-33.499365,-70.740245,88.49,0.9047
-33.42377,-70.61564,32.51,0.6754
-33.502835,-70.757195,20.61,0.8134
-33.467951,-70.783639,80.66,0.9312
-33.432471,-70.805036,185.85,0.65
-33.44902,-70.781977,126.16,0.8825
-33.396393,-70.552614,58.02,0.8653
-33.516556,-70.77533,199.05,0.65
-33.446868,-70.649684,349.01,0.8488
-33.423122,-70.63778,350.29,0.9292
-33.434334,-70.647365,73.51,0.7778
-33.426478,-70.624852,135.82,0.7109
-33.445846,-70.666239,345.36,0.89
-33.438801,-70.660824,161.57,0.65
-33.442209,-70.648236,356.57,0.9494
-33.452121,-70.637083,166.56,0.9843
-33.429317,-70.62146,103.23,0.9993
-33.431553,-70.642788,174.47,0.9955
-33.446545,-70.64281,88.93,0.7807
-33.43533,-70.637802,50.68,0.7898
-33.444595,-70.806091,394.87,0.9855
-33.441944,-70.631698,103.66,0.9444
-33.413891,-70.553614,48.64,0.9054
-33.418213,-70.55859,218.02,0.9087
-33.497032,-70.743418,280.75,0.65
-33.397616,-70.568692,31.4,0.9514
-33.513637,-70.777312,72.32,0.9671
-33.431468,-70.638868,647.61,0.65
-33.434857,-70.669377,308.65,0.65
-33.4579,-70.792064,42.59,0.7835
-33.499846,-70.75376,72.43,0.65
-33.428265,-70.637313,96.11,0.9188
-33.44202,-70.64525,93.79,0.7065
-33.432443,-70.655047,168.63,0.9099
-33.431235,-70.665119,71.01,0.8518
-33.437233,-70.642177,39.33,0.9159
-33.433612,-70.628334,282.82,0.8971
-33.439858,-70.617886,76.52,0.7315
-33.411872,-70.567933,34.91,0.9401
-33.433879,-70.647644,69.76,0.7635
-33.447144,-70.797948,112.08,0.8601
-33.440235,-70.616168,35.05,0.7583
-33.454462,-70.633589,106.78,0.65
-33.438788,-70.649717,143.78,0.9892
-33.52972,-70.784222,656.44,0.65
-33.458674,-70.630325,94.63,0.7566
-33.464552,-70.764573,56.09,0.9644
-33.514293,-70.787501,82.7,0.9102
-33.449752,-70.643691,76.04,0.65
-33.44735,-70.645819,28.65,0.9007
-33.414255,-70.571111,46.53,0.65
-33.393157,-70.572928,58.31,0.9142
-33.422129,-70.604993,321.91,0.8352
-33.501298,-70.747531,164.92,0.8687
-33.428482,-70.606053,106.68,0.7542
-33.498078,-70.763586,53.03,0.65
-33.517981,-70.766021,567.84,0.8222
-33.501431,-70.743212,82.76,0.8694
-33.446399,-70.662936,30.23,0.7213
-33.441727,-70.64916,50.8,0.9273
-33.43891,-70.63611,111.44,0.8629
-33.414812,-70.597446,40.15,0.65
-33.434292,-70.665016,91.62,0.9611
-33.437246,-70.770427,284.57,0.65
-33.438725,-70.634204,89.75,0.7034
-33.42544,-70.634565,199.77,0.6788
-33.399123,-70.568702,98.64,0.6595
-33.529296,-70.744571,63.84,0.65
-33.401564,-70.563909,134.36,0.7202
-33.402345,-70.569488,269.2,0.9848
-33.405836,-70.557302,42.29,0.65
-33.459125,-70.775335,157.32,0.8676
-33.498438,-70.749134,191.23,0.9286
-33.440134,-70.602835,89.55,0.8083
-33.441429,-70.799489,56.66,0.7647
-33.502979,-70.787692,47.44,0.7418
-33.511085,-70.75078,338.39,0.9843
-33.518817,-70.773133,57.52,0.7619
-33.410789,-70.557408,99.94,0.7957
-33.448518,-70.661223,131.48,0.6863
-33.410775,-70.594035,99.9,0.8495
-33.462006,-70.781273,207.46,0.951
-33.391309,-70.561227,47.79,0.65
-33.419893,-70.585683,152.64,0.974
-33.434456,-70.612622,35.11,0.65
-33.402781,-70.598924,62.62,0.959
-33.446747,-70.644462,106.58,0.749
-33.44857,-70.66017,156.16,0.9392
-33.435793,-70.657797,43.8,0.9041
-33.438595,-70.615601,233.45,0.8474
-33.514964,-70.768974,43.95,0.7633
-33.447143,-70.663059,264.13,0.7301
-33.40341,-70.562244,70.63,0.8364
-33.527642,-70.766328,87.59,0.6697
-33.453643,-70.641459,275.54,0.7683
-33.527549,-70.752398,251.46,0.8953
-33.410297,-70.571132,108.8,0.8953
-33.468857,-70.788139,224.37,0.9255
-33.45705,-70.659205,146.45,0.8924
-33.406279,-70.596393,16.73,0.8549
-33.519018,-70.741987,72.82,0.8019
-33.440902,-70.63813,21.98,0.877
-33.438816,-70.606155,141.88,0.6767
-33.392795,-70.596257,29.77,0.9079
-33.439613,-70.638999,42.54,0.8186
-33.441063,-70.661001,50.32,0.7565
-33.441077,-70.794783,248.93,0.8845
-33.458674,-70.668581,101.82,0.813
-33.446995,-70.769313,145.65,0.8641
-33.443061,-70.630481,64.97,0.8377
-33.417118,-70.560631,217.14,0.65
-33.517199,-70.746689,246.31,0.9848
-33.457521,-70.802826,104.3,0.65
-33.430411,-70.644871,175.4,0.6502
-33.448181,-70.638911,206.64,0.9441
-33.496708,-70.746999,48.13,0.8601
-33.46182,-70.78884,261.83,0.7478
-33.438178,-70.763799,65.19,0.65
-33.44934,-70.80813,37.36,0.9697
-33.444994,-70.617042,186.01,0.8756
-33.43922,-70.662991,118.39,0.9548
-33.398716,-70.575152,77.86,0.7017
-33.454869,-70.807235,59.06,0.7982
-33.500658,-70.74126,107.02,0.65
-33.442881,-70.632577,252.57,0.7052
-33.439726,-70.801743,200.76,0.8651
-33.49534,-70.740228,81.03,0.9081
-33.459038,-70.646451,68.61,0.8616
-33.437557,-70.666504,33.5,0.8734
-33.515782,-70.760471,127.91,0.7243
-33.431101,-70.660671,377.19,0.8018
-33.440119,-70.624566,91.62,0.9538
-33.521009,-70.763824,92.74,0.6965
-33.436711,-70.622983,82.53,0.8904
-33.440944,-70.617797,97.42,0.7907
-33.403583,-70.577205,40.31,0.65
-33.453607,-70.646344,85.73,0.69
-33.495616,-70.785575,161.92,0.9953
-33.447804,-70.645126,37.59,0.9325
-33.413765,-70.564553,43.14,0.8351
-33.460332,-70.786021,58.0,0.988
-33.435296,-70.617849,25.74,0.9161
-33.507785,-70.751086,167.11,0.65
-33.401006,-70.568475,193.98,0.7795
-33.430055,-70.799607,74.91,0.7531
-33.408211,-70.574868,125.23,0.7757
-33.440856,-70.617223,439.93,0.65
-33.429541,-70.631451,201.44,0.65
-33.451094,-70.659351,360.86,0.6882
-33.415724,-70.569473,41.87,0.8177
-33.4637,-70.768378,208.48,0.8175
-33.447965,-70.665458,144.89,0.65
-33.43549,-70.625172,89.69,0.8344
-33.423414,-70.612687,252.92,0.8243
-33.515195,-70.747954,218.74,0.7223
-33.459855,-70.667696,240.3,0.7153
-33.511388,-70.745953,32.09,0.65
-33.430297,-70.642841,26.76,0.6658
-33.399902,-70.561508,83.78,0.9131
-33.391927,-70.557693,133.11,0.65
-33.438064,-70.60663,116.84,0.9545
-33.431832,-70.669406,32.51,0.706
-33.432838,-70.600599,73.57,0.9509
-33.395095,-70.591417,34.99,0.7686
-33.406558,-70.578498,285.18,0.929
-33.441855,-70.638091,144.89,0.65
-33.443187,-70.61424,109.27,0.65
-33.500308,-70.753816,389.4,0.9106
-33.431865,-70.630609,156.99,0.7778
-33.459456,-70.632296,26.77,0.8817
-33.412579,-70.551591,302.22,0.9631
-33.513759,-70.766224,271.11,0.9596
-33.438373,-70.644373,86.51,0.9372
-33.430791,-70.660663,277.74,0.7845
-33.529896,-70.758849,143.92,0.65
-33.460426,-70.76986,97.07,0.969
-33.392184,-70.580332,84.56,0.65
-33.495588,-70.782017,36.28,0.9778
-33.527361,-70.787177,308.11,0.8086
-33.430582,-70.635135,236.81,0.8866
-33.448538,-70.662766,217.71,0.8811
-33.467981,-70.783947,88.6,0.9572
-33.443534,-70.633863,203.29,0.943
-33.501956,-70.743536,162.4,0.766
-33.433433,-70.628005,540.5,0.9444
-33.405111,-70.560369,54.05,0.65
-33.432587,-70.623654,151.45,0.9031
-33.397917,-70.551508,88.95,0.9078
-33.434432,-70.79779,110.98,0.9479
-33.442979,-70.805687,124.88,0.7073
-33.397036,-70.567962,123.03,0.8921
-33.397823,-70.596299,155.57,0.8251
-33.45404,-70.797954,51.19,0.9227
